sale_id,order_id,order_date,order_year,order_quarter,month_name,customer_name,region,segment,sku,product_name,category,unit_cost,quantity,unit_price,discount_pct,line_revenue,line_margin
1702,ORD-000649,2025-07-20,2025,3,July,Customer 005,West,Enterprise,SKU-0029,Product 29,Electronics,72.67,7,151.42,0.0,1059.94,551.25
1703,ORD-000649,2025-07-20,2025,3,July,Customer 005,West,Enterprise,SKU-0016,Product 16,Electronics,105.97,10,226.34,0.0,2263.4,1203.7
1704,ORD-000649,2025-07-20,2025,3,July,Customer 005,West,Enterprise,SKU-0015,Product 15,Furniture,32.54,7,38.13,0.0,266.91,39.13
1705,ORD-000650,2024-07-15,2024,3,July,Customer 031,West,SMB,SKU-0015,Product 15,Furniture,32.54,4,54.77,0.1,197.17,67.01
1706,ORD-000650,2024-07-15,2024,3,July,Customer 031,West,SMB,SKU-0030,Product 30,Electronics,13.16,6,27.87,0.15,142.14,63.18
1707,ORD-000650,2024-07-15,2024,3,July,Customer 031,West,SMB,SKU-0022,Product 22,Furniture,115.9,8,149.25,0.0,1194.0,266.8
1708,ORD-000651,2025-12-29,2025,4,December,Customer 025,West,Consumer,SKU-0027,Product 27,Electronics,12.36,6,24.54,0.0,147.24,73.08
1709,ORD-000651,2025-12-29,2025,4,December,Customer 025,West,Consumer,SKU-0020,Product 20,Furniture,113.89,4,164.75,0.15,560.15,104.59
1710,ORD-000651,2025-12-29,2025,4,December,Customer 025,West,Consumer,SKU-0003,Product 3,Accessories,17.83,8,22.92,0.0,183.36,40.72
1711,ORD-000651,2025-12-29,2025,4,December,Customer 025,West,Consumer,SKU-0006,Product 6,Furniture,116.77,10,194.63,0.05,1848.98,681.28
1712,ORD-000652,2025-05-20,2025,2,May,Customer 020,Central,SMB,SKU-0007,Product 7,Electronics,63.38,9,76.02,0.0,684.18,113.76
1713,ORD-000652,2025-05-20,2025,2,May,Customer 020,Central,SMB,SKU-0012,Product 12,Accessories,73.88,5,112.66,0.0,563.3,193.9
1714,ORD-000653,2024-06-27,2024,2,June,Customer 033,East,Enterprise,SKU-0026,Product 26,Furniture,18.92,2,28.47,0.0,56.94,19.1
1715,ORD-000654,2025-09-24,2025,3,September,Customer 015,West,Enterprise,SKU-0018,Product 18,Furniture,98.84,4,164.14,0.0,656.56,261.2
1716,ORD-000655,2024-12-29,2024,4,December,Customer 050,Central,Enterprise,SKU-0025,Product 25,Accessories,55.38,9,79.24,0.0,713.16,214.74
1717,ORD-000656,2025-12-07,2025,4,December,Customer 033,East,Enterprise,SKU-0023,Product 23,Accessories,86.99,1,184.68,0.05,175.45,88.46
1718,ORD-000657,2025-04-13,2025,2,April,Customer 049,West,Consumer,SKU-0004,Product 4,Electronics,23.19,10,41.51,0.0,415.1,183.2
1719,ORD-000658,2025-07-29,2025,3,July,Customer 003,South,Consumer,SKU-0006,Product 6,Furniture,116.77,2,241.06,0.0,482.12,248.58
1720,ORD-000659,2024-06-09,2024,2,June,Customer 047,West,Consumer,SKU-0023,Product 23,Accessories,86.99,8,169.64,0.05,1289.26,593.34
1721,ORD-000659,2024-06-09,2024,2,June,Customer 047,West,Consumer,SKU-0024,Product 24,Office,119.44,2,156.71,0.0,313.42,74.54
1722,ORD-000659,2024-06-09,2024,2,June,Customer 047,West,Consumer,SKU-0011,Product 11,Electronics,67.03,3,85.74,0.0,257.22,56.13
1723,ORD-000660,2025-03-25,2025,1,March,Customer 027,South,Consumer,SKU-0008,Product 8,Office,105.11,8,158.55,0.1,1141.56,300.68
1724,ORD-000661,2024-06-24,2024,2,June,Customer 006,North,Enterprise,SKU-0012,Product 12,Accessories,73.88,7,112.94,0.15,671.99,154.83
1725,ORD-000661,2024-06-24,2024,2,June,Customer 006,North,Enterprise,SKU-0008,Product 8,Office,105.11,3,204.0,0.1,550.8,235.47
1726,ORD-000661,2024-06-24,2024,2,June,Customer 006,North,Enterprise,SKU-0014,Product 14,Office,106.05,4,137.32,0.05,521.82,97.62
1727,ORD-000662,2025-02-27,2025,1,February,Customer 027,South,Consumer,SKU-0028,Product 28,Furniture,72.66,9,144.18,0.0,1297.62,643.68
1728,ORD-000662,2025-02-27,2025,1,February,Customer 027,South,Consumer,SKU-0001,Product 1,Office,87.88,8,114.5,0.0,916.0,212.96
1729,ORD-000662,2025-02-27,2025,1,February,Customer 027,South,Consumer,SKU-0023,Product 23,Accessories,86.99,9,186.23,0.0,1676.07,893.16
1730,ORD-000662,2025-02-27,2025,1,February,Customer 027,South,Consumer,SKU-0011,Product 11,Electronics,67.03,6,105.35,0.0,632.1,229.92
1731,ORD-000663,2025-03-20,2025,1,March,Customer 004,Central,Enterprise,SKU-0025,Product 25,Accessories,55.38,1,102.08,0.15,86.77,31.39
1732,ORD-000663,2025-03-20,2025,1,March,Customer 004,Central,Enterprise,SKU-0005,Product 5,Office,114.69,10,138.86,0.15,1180.31,33.41
1733,ORD-000663,2025-03-20,2025,1,March,Customer 004,Central,Enterprise,SKU-0023,Product 23,Accessories,86.99,9,188.88,0.05,1614.92,832.01
1734,ORD-000663,2025-03-20,2025,1,March,Customer 004,Central,Enterprise,SKU-0013,Product 13,Office,7.24,9,14.97,0.15,114.52,49.36
1735,ORD-000664,2024-11-17,2024,4,November,Customer 023,East,Enterprise,SKU-0027,Product 27,Electronics,12.36,5,25.9,0.1,116.55,54.75
1736,ORD-000665,2024-05-30,2024,2,May,Customer 045,North,Enterprise,SKU-0015,Product 15,Furniture,32.54,4,67.75,0.1,243.9,113.74
1737,ORD-000665,2024-05-30,2024,2,May,Customer 045,North,Enterprise,SKU-0026,Product 26,Furniture,18.92,10,34.71,0.15,295.04,105.83
1738,ORD-000665,2024-05-30,2024,2,May,Customer 045,North,Enterprise,SKU-0012,Product 12,Accessories,73.88,7,145.11,0.0,1015.77,498.61
1739,ORD-000665,2024-05-30,2024,2,May,Customer 045,North,Enterprise,SKU-0003,Product 3,Accessories,17.83,1,30.57,0.05,29.04,11.21
1740,ORD-000666,2024-05-09,2024,2,May,Customer 034,North,SMB,SKU-0007,Product 7,Electronics,63.38,2,106.94,0.0,213.88,87.12
1741,ORD-000666,2024-05-09,2024,2,May,Customer 034,North,SMB,SKU-0017,Product 17,Accessories,14.85,6,28.88,0.0,173.28,84.18
1742,ORD-000666,2024-05-09,2024,2,May,Customer 034,North,SMB,SKU-0001,Product 1,Office,87.88,1,183.22,0.1,164.9,77.02
1743,ORD-000667,2025-08-29,2025,3,August,Customer 017,North,Consumer,SKU-0027,Product 27,Electronics,12.36,5,23.64,0.1,106.38,44.58
1744,ORD-000667,2025-08-29,2025,3,August,Customer 017,North,Consumer,SKU-0004,Product 4,Electronics,23.19,1,47.16,0.0,47.16,23.97
1745,ORD-000668,2025-10-04,2025,4,October,Customer 033,East,Enterprise,SKU-0004,Product 4,Electronics,23.19,1,45.09,0.0,45.09,21.9
1746,ORD-000668,2025-10-04,2025,4,October,Customer 033,East,Enterprise,SKU-0015,Product 15,Furniture,32.54,5,56.98,0.0,284.9,122.2
1747,ORD-000668,2025-10-04,2025,4,October,Customer 033,East,Enterprise,SKU-0015,Product 15,Furniture,32.54,6,71.01,0.15,362.15,166.91
1748,ORD-000669,2025-08-18,2025,3,August,Customer 037,South,Consumer,SKU-0012,Product 12,Accessories,73.88,5,107.03,0.15,454.88,85.48
1749,ORD-000669,2025-08-18,2025,3,August,Customer 037,South,Consumer,SKU-0019,Product 19,Accessories,19.77,3,37.56,0.1,101.41,42.1
1750,ORD-000670,2024-09-10,2024,3,September,Customer 007,Central,Consumer,SKU-0017,Product 17,Accessories,14.85,10,20.08,0.0,200.8,52.3
1751,ORD-000670,2024-09-10,2024,3,September,Customer 007,Central,Consumer,SKU-0015,Product 15,Furniture,32.54,2,42.43,0.05,80.62,15.54
1752,ORD-000670,2024-09-10,2024,3,September,Customer 007,Central,Consumer,SKU-0027,Product 27,Electronics,12.36,7,15.28,0.0,106.96,20.44
1753,ORD-000671,2025-03-11,2025,1,March,Customer 009,Central,SMB,SKU-0007,Product 7,Electronics,63.38,8,78.08,0.15,530.94,23.9
1754,ORD-000671,2025-03-11,2025,1,March,Customer 009,Central,SMB,SKU-0017,Product 17,Accessories,14.85,7,26.25,0.1,165.38,61.43
1755,ORD-000671,2025-03-11,2025,1,March,Customer 009,Central,SMB,SKU-0025,Product 25,Accessories,55.38,7,114.39,0.1,720.66,333.0
1756,ORD-000671,2025-03-11,2025,1,March,Customer 009,Central,SMB,SKU-0016,Product 16,Electronics,105.97,7,232.75,0.15,1384.86,643.07
1757,ORD-000672,2025-05-16,2025,2,May,Customer 047,West,Consumer,SKU-0027,Product 27,Electronics,12.36,3,16.09,0.0,48.27,11.19
1758,ORD-000672,2025-05-16,2025,2,May,Customer 047,West,Consumer,SKU-0016,Product 16,Electronics,105.97,8,136.26,0.15,926.57,78.81
1759,ORD-000672,2025-05-16,2025,2,May,Customer 047,West,Consumer,SKU-0017,Product 17,Accessories,14.85,9,18.92,0.0,170.28,36.63
1760,ORD-000672,2025-05-16,2025,2,May,Customer 047,West,Consumer,SKU-0015,Product 15,Furniture,32.54,8,38.54,0.0,308.32,48.0
1761,ORD-000673,2025-07-26,2025,3,July,Customer 024,North,SMB,SKU-0020,Product 20,Furniture,113.89,7,144.17,0.0,1009.19,211.96
1762,ORD-000674,2025-08-08,2025,3,August,Customer 019,North,Consumer,SKU-0017,Product 17,Accessories,14.85,3,18.91,0.0,56.73,12.18
1763,ORD-000675,2025-01-18,2025,1,January,Customer 020,Central,SMB,SKU-0016,Product 16,Electronics,105.97,1,209.9,0.0,209.9,103.93
1764,ORD-000675,2025-01-18,2025,1,January,Customer 020,Central,SMB,SKU-0026,Product 26,Furniture,18.92,10,30.14,0.0,301.4,112.2
1765,ORD-000675,2025-01-18,2025,1,January,Customer 020,Central,SMB,SKU-0029,Product 29,Electronics,72.67,5,100.02,0.15,425.08,61.73
1766,ORD-000676,2025-05-15,2025,2,May,Customer 001,North,Enterprise,SKU-0018,Product 18,Furniture,98.84,6,120.68,0.0,724.08,131.04
1767,ORD-000677,2025-03-03,2025,1,March,Customer 031,West,SMB,SKU-0019,Product 19,Accessories,19.77,8,41.42,0.05,314.79,156.63
1768,ORD-000677,2025-03-03,2025,1,March,Customer 031,West,SMB,SKU-0016,Product 16,Electronics,105.97,10,136.64,0.0,1366.4,306.7
1769,ORD-000677,2025-03-03,2025,1,March,Customer 031,West,SMB,SKU-0017,Product 17,Accessories,14.85,8,28.95,0.15,196.86,78.06
1770,ORD-000678,2025-04-04,2025,2,April,Customer 010,West,Consumer,SKU-0003,Product 3,Accessories,17.83,10,32.94,0.05,312.93,134.63
1771,ORD-000678,2025-04-04,2025,2,April,Customer 010,West,Consumer,SKU-0013,Product 13,Office,7.24,4,15.17,0.0,60.68,31.72
1772,ORD-000678,2025-04-04,2025,2,April,Customer 010,West,Consumer,SKU-0018,Product 18,Furniture,98.84,1,213.1,0.05,202.44,103.6
1773,ORD-000679,2024-10-11,2024,4,October,Customer 042,Central,SMB,SKU-0028,Product 28,Furniture,72.66,3,137.51,0.1,371.28,153.3
1774,ORD-000680,2025-10-07,2025,4,October,Customer 050,Central,Enterprise,SKU-0018,Product 18,Furniture,98.84,2,180.49,0.0,360.98,163.3
1775,ORD-000680,2025-10-07,2025,4,October,Customer 050,Central,Enterprise,SKU-0007,Product 7,Electronics,63.38,10,108.95,0.0,1089.5,455.7
1776,ORD-000680,2025-10-07,2025,4,October,Customer 050,Central,Enterprise,SKU-0019,Product 19,Accessories,19.77,9,26.67,0.05,228.03,50.1
1777,ORD-000681,2025-05-29,2025,2,May,Customer 002,East,Enterprise,SKU-0022,Product 22,Furniture,115.9,9,155.16,0.0,1396.44,353.34
1778,ORD-000682,2024-10-08,2024,4,October,Customer 014,East,Enterprise,SKU-0027,Product 27,Electronics,12.36,10,19.98,0.1,179.82,56.22
1779,ORD-000682,2024-10-08,2024,4,October,Customer 014,East,Enterprise,SKU-0020,Product 20,Furniture,113.89,6,179.02,0.0,1074.12,390.78
1780,ORD-000683,2025-05-18,2025,2,May,Customer 002,East,Enterprise,SKU-0014,Product 14,Office,106.05,3,168.16,0.1,454.03,135.88
1781,ORD-000683,2025-05-18,2025,2,May,Customer 002,East,Enterprise,SKU-0011,Product 11,Electronics,67.03,7,95.19,0.0,666.33,197.12
1782,ORD-000683,2025-05-18,2025,2,May,Customer 002,East,Enterprise,SKU-0004,Product 4,Electronics,23.19,9,30.76,0.0,276.84,68.13
1783,ORD-000684,2024-07-06,2024,3,July,Customer 017,North,Consumer,SKU-0005,Product 5,Office,114.69,5,246.56,0.15,1047.88,474.43
1784,ORD-000685,2024-06-22,2024,2,June,Customer 004,Central,Enterprise,SKU-0006,Product 6,Furniture,116.77,1,221.74,0.0,221.74,104.97
1785,ORD-000685,2024-06-22,2024,2,June,Customer 004,Central,Enterprise,SKU-0013,Product 13,Office,7.24,2,10.76,0.05,20.44,5.96
1786,ORD-000685,2024-06-22,2024,2,June,Customer 004,Central,Enterprise,SKU-0029,Product 29,Electronics,72.67,6,103.25,0.0,619.5,183.48
1787,ORD-000686,2024-02-23,2024,1,February,Customer 013,South,Enterprise,SKU-0025,Product 25,Accessories,55.38,10,97.76,0.05,928.72,374.92
1788,ORD-000686,2024-02-23,2024,1,February,Customer 013,South,Enterprise,SKU-0017,Product 17,Accessories,14.85,9,23.08,0.0,207.72,74.07
1789,ORD-000687,2024-10-02,2024,4,October,Customer 004,Central,Enterprise,SKU-0015,Product 15,Furniture,32.54,9,51.33,0.05,438.87,146.01
1790,ORD-000687,2024-10-02,2024,4,October,Customer 004,Central,Enterprise,SKU-0001,Product 1,Office,87.88,7,159.52,0.0,1116.64,501.48
1791,ORD-000687,2024-10-02,2024,4,October,Customer 004,Central,Enterprise,SKU-0009,Product 9,Furniture,101.79,9,220.03,0.15,1683.23,767.12
1792,ORD-000688,2024-04-13,2024,2,April,Customer 016,East,Consumer,SKU-0010,Product 10,Furniture,22.58,10,35.61,0.0,356.1,130.3
1793,ORD-000688,2024-04-13,2024,2,April,Customer 016,East,Consumer,SKU-0028,Product 28,Furniture,72.66,9,99.08,0.0,891.72,237.78
1794,ORD-000689,2025-01-17,2025,1,January,Customer 035,East,Enterprise,SKU-0026,Product 26,Furniture,18.92,4,32.44,0.05,123.27,47.59
1795,ORD-000689,2025-01-17,2025,1,January,Customer 035,East,Enterprise,SKU-0030,Product 30,Electronics,13.16,9,21.38,0.0,192.42,73.98
1796,ORD-000690,2025-04-20,2025,2,April,Customer 040,South,Consumer,SKU-0021,Product 21,Accessories,35.48,3,40.82,0.05,116.34,9.9
1797,ORD-000690,2025-04-20,2025,2,April,Customer 040,South,Consumer,SKU-0009,Product 9,Furniture,101.79,10,143.87,0.15,1222.89,204.99
1798,ORD-000690,2025-04-20,2025,2,April,Customer 040,South,Consumer,SKU-0013,Product 13,Office,7.24,6,14.73,0.0,88.38,44.94
1799,ORD-000691,2025-08-22,2025,3,August,Customer 033,East,Enterprise,SKU-0002,Product 2,Office,93.39,3,179.88,0.1,485.68,205.51
1800,ORD-000691,2025-08-22,2025,3,August,Customer 033,East,Enterprise,SKU-0003,Product 3,Accessories,17.83,5,22.18,0.15,94.27,5.11
1801,ORD-000691,2025-08-22,2025,3,August,Customer 033,East,Enterprise,SKU-0004,Product 4,Electronics,23.19,3,44.32,0.0,132.96,63.39
1802,ORD-000692,2025-03-18,2025,1,March,Customer 014,East,Enterprise,SKU-0029,Product 29,Electronics,72.67,6,132.04,0.15,673.4,237.38
1803,ORD-000692,2025-03-18,2025,1,March,Customer 014,East,Enterprise,SKU-0015,Product 15,Furniture,32.54,5,45.82,0.0,229.1,66.4
1804,ORD-000692,2025-03-18,2025,1,March,Customer 014,East,Enterprise,SKU-0011,Product 11,Electronics,67.03,4,109.45,0.1,394.02,125.9
1805,ORD-000693,2024-12-02,2024,4,December,Customer 002,East,Enterprise,SKU-0021,Product 21,Accessories,35.48,1,63.48,0.0,63.48,28.0
1806,ORD-000693,2024-12-02,2024,4,December,Customer 002,East,Enterprise,SKU-0029,Product 29,Electronics,72.67,1,134.9,0.05,128.16,55.48
1807,ORD-000694,2025-07-23,2025,3,July,Customer 045,North,Enterprise,SKU-0025,Product 25,Accessories,55.38,7,94.98,0.15,565.13,177.47
1808,ORD-000694,2025-07-23,2025,3,July,Customer 045,North,Enterprise,SKU-0021,Product 21,Accessories,35.48,2,60.87,0.15,103.48,32.52
1809,ORD-000694,2025-07-23,2025,3,July,Customer 045,North,Enterprise,SKU-0015,Product 15,Furniture,32.54,2,49.48,0.05,94.01,28.93
1810,ORD-000694,2025-07-23,2025,3,July,Customer 045,North,Enterprise,SKU-0027,Product 27,Electronics,12.36,10,18.86,0.0,188.6,65.0
1811,ORD-000695,2025-12-14,2025,4,December,Customer 001,North,Enterprise,SKU-0015,Product 15,Furniture,32.54,6,69.41,0.05,395.64,200.4
1812,ORD-000696,2024-01-10,2024,1,January,Customer 015,West,Enterprise,SKU-0025,Product 25,Accessories,55.38,5,103.26,0.15,438.86,161.95
1813,ORD-000697,2025-01-01,2025,1,January,Customer 013,South,Enterprise,SKU-0027,Product 27,Electronics,12.36,10,22.33,0.15,189.8,66.2
1814,ORD-000698,2024-08-14,2024,3,August,Customer 015,West,Enterprise,SKU-0012,Product 12,Accessories,73.88,1,106.74,0.15,90.73,16.85
1815,ORD-000698,2024-08-14,2024,3,August,Customer 015,West,Enterprise,SKU-0023,Product 23,Accessories,86.99,10,119.14,0.0,1191.4,321.5
1816,ORD-000698,2024-08-14,2024,3,August,Customer 015,West,Enterprise,SKU-0027,Product 27,Electronics,12.36,7,15.65,0.0,109.55,23.03
1817,ORD-000698,2024-08-14,2024,3,August,Customer 015,West,Enterprise,SKU-0019,Product 19,Accessories,19.77,9,32.99,0.1,267.22,89.29
1818,ORD-000699,2024-07-17,2024,3,July,Customer 043,West,SMB,SKU-0003,Product 3,Accessories,17.83,10,22.91,0.0,229.1,50.8
1819,ORD-000699,2024-07-17,2024,3,July,Customer 043,West,SMB,SKU-0005,Product 5,Office,114.69,5,244.32,0.0,1221.6,648.15
1820,ORD-000700,2025-06-19,2025,2,June,Customer 047,West,Consumer,SKU-0007,Product 7,Electronics,63.38,1,138.9,0.15,118.06,54.68
1821,ORD-000700,2025-06-19,2025,2,June,Customer 047,West,Consumer,SKU-0022,Product 22,Furniture,115.9,9,208.06,0.15,1591.66,548.56
1822,ORD-000700,2025-06-19,2025,2,June,Customer 047,West,Consumer,SKU-0018,Product 18,Furniture,98.84,8,113.87,0.05,865.41,74.69
1823,ORD-000701,2025-10-18,2025,4,October,Customer 044,South,Consumer,SKU-0028,Product 28,Furniture,72.66,6,116.56,0.05,664.39,228.43
1824,ORD-000702,2024-10-07,2024,4,October,Customer 008,Central,Enterprise,SKU-0016,Product 16,Electronics,105.97,6,179.42,0.0,1076.52,440.7
1825,ORD-000702,2024-10-07,2024,4,October,Customer 008,Central,Enterprise,SKU-0029,Product 29,Electronics,72.67,4,87.15,0.05,331.17,40.49
1826,ORD-000702,2024-10-07,2024,4,October,Customer 008,Central,Enterprise,SKU-0018,Product 18,Furniture,98.84,8,146.49,0.05,1113.32,322.6
1827,ORD-000702,2024-10-07,2024,4,October,Customer 008,Central,Enterprise,SKU-0007,Product 7,Electronics,63.38,6,78.33,0.1,422.98,42.7
1828,ORD-000703,2024-01-26,2024,1,January,Customer 048,West,SMB,SKU-0023,Product 23,Accessories,86.99,7,187.52,0.0,1312.64,703.71
1829,ORD-000703,2024-01-26,2024,1,January,Customer 048,West,SMB,SKU-0007,Product 7,Electronics,63.38,3,94.8,0.0,284.4,94.26
1830,ORD-000704,2025-10-03,2025,4,October,Customer 041,Central,SMB,SKU-0001,Product 1,Office,87.88,8,140.92,0.0,1127.36,424.32
1831,ORD-000705,2025-08-29,2025,3,August,Customer 041,Central,SMB,SKU-0027,Product 27,Electronics,12.36,5,17.42,0.05,82.75,20.95
1832,ORD-000705,2025-08-29,2025,3,August,Customer 041,Central,SMB,SKU-0008,Product 8,Office,105.11,6,212.76,0.0,1276.56,645.9
1833,ORD-000705,2025-08-29,2025,3,August,Customer 041,Central,SMB,SKU-0017,Product 17,Accessories,14.85,4,31.79,0.1,114.44,55.04
1834,ORD-000706,2025-09-26,2025,3,September,Customer 029,South,Consumer,SKU-0021,Product 21,Accessories,35.48,8,62.37,0.0,498.96,215.12
1835,ORD-000707,2024-03-03,2024,1,March,Customer 003,South,Consumer,SKU-0011,Product 11,Electronics,67.03,2,132.17,0.0,264.34,130.28
1836,ORD-000707,2024-03-03,2024,1,March,Customer 003,South,Consumer,SKU-0030,Product 30,Electronics,13.16,8,15.89,0.1,114.41,9.13
1837,ORD-000707,2024-03-03,2024,1,March,Customer 003,South,Consumer,SKU-0021,Product 21,Accessories,35.48,7,43.25,0.15,257.34,8.98
1838,ORD-000707,2024-03-03,2024,1,March,Customer 003,South,Consumer,SKU-0002,Product 2,Office,93.39,9,112.52,0.05,962.05,121.54
1839,ORD-000708,2025-02-15,2025,1,February,Customer 007,Central,Consumer,SKU-0008,Product 8,Office,105.11,10,207.79,0.1,1870.11,819.01
1840,ORD-000708,2025-02-15,2025,1,February,Customer 007,Central,Consumer,SKU-0001,Product 1,Office,87.88,8,136.49,0.05,1037.32,334.28
1841,ORD-000708,2025-02-15,2025,1,February,Customer 007,Central,Consumer,SKU-0029,Product 29,Electronics,72.67,10,130.82,0.0,1308.2,581.5
1842,ORD-000708,2025-02-15,2025,1,February,Customer 007,Central,Consumer,SKU-0021,Product 21,Accessories,35.48,1,57.72,0.0,57.72,22.24
1843,ORD-000709,2025-08-24,2025,3,August,Customer 013,South,Enterprise,SKU-0004,Product 4,Electronics,23.19,1,41.16,0.0,41.16,17.97
1844,ORD-000710,2025-08-30,2025,3,August,Customer 013,South,Enterprise,SKU-0021,Product 21,Accessories,35.48,9,50.35,0.05,430.49,111.17
1845,ORD-000710,2025-08-30,2025,3,August,Customer 013,South,Enterprise,SKU-0016,Product 16,Electronics,105.97,10,171.34,0.0,1713.4,653.7
1846,ORD-000711,2024-05-20,2024,2,May,Customer 003,South,Consumer,SKU-0005,Product 5,Office,114.69,5,202.28,0.1,910.26,336.81
1847,ORD-000712,2025-10-29,2025,4,October,Customer 049,West,Consumer,SKU-0010,Product 10,Furniture,22.58,10,46.95,0.0,469.5,243.7
1848,ORD-000712,2025-10-29,2025,4,October,Customer 049,West,Consumer,SKU-0005,Product 5,Office,114.69,8,169.07,0.0,1352.56,435.04
1849,ORD-000712,2025-10-29,2025,4,October,Customer 049,West,Consumer,SKU-0010,Product 10,Furniture,22.58,6,48.97,0.1,264.44,128.96
1850,ORD-000713,2025-08-23,2025,3,August,Customer 043,West,SMB,SKU-0002,Product 2,Office,93.39,4,157.13,0.1,565.67,192.11
1851,ORD-000713,2025-08-23,2025,3,August,Customer 043,West,SMB,SKU-0028,Product 28,Furniture,72.66,1,115.76,0.0,115.76,43.1
1852,ORD-000714,2024-07-24,2024,3,July,Customer 041,Central,SMB,SKU-0026,Product 26,Furniture,18.92,2,28.54,0.15,48.52,10.68
1853,ORD-000714,2024-07-24,2024,3,July,Customer 041,Central,SMB,SKU-0016,Product 16,Electronics,105.97,8,188.6,0.0,1508.8,661.04
1854,ORD-000715,2025-08-15,2025,3,August,Customer 037,South,Consumer,SKU-0020,Product 20,Furniture,113.89,5,181.04,0.0,905.2,335.75
1855,ORD-000715,2025-08-15,2025,3,August,Customer 037,South,Consumer,SKU-0004,Product 4,Electronics,23.19,8,48.0,0.0,384.0,198.48
1856,ORD-000715,2025-08-15,2025,3,August,Customer 037,South,Consumer,SKU-0016,Product 16,Electronics,105.97,4,224.23,0.15,762.38,338.5
1857,ORD-000716,2024-08-16,2024,3,August,Customer 045,North,Enterprise,SKU-0015,Product 15,Furniture,32.54,10,44.7,0.05,424.65,99.25
1858,ORD-000716,2024-08-16,2024,3,August,Customer 045,North,Enterprise,SKU-0024,Product 24,Office,119.44,6,238.6,0.05,1360.02,643.38
1859,ORD-000717,2024-07-29,2024,3,July,Customer 026,South,SMB,SKU-0027,Product 27,Electronics,12.36,1,18.92,0.0,18.92,6.56
1860,ORD-000717,2024-07-29,2024,3,July,Customer 026,South,SMB,SKU-0012,Product 12,Accessories,73.88,1,127.99,0.0,127.99,54.11
1861,ORD-000718,2024-10-24,2024,4,October,Customer 029,South,Consumer,SKU-0021,Product 21,Accessories,35.48,10,74.8,0.0,748.0,393.2
1862,ORD-000718,2024-10-24,2024,4,October,Customer 029,South,Consumer,SKU-0002,Product 2,Office,93.39,1,126.92,0.0,126.92,33.53
1863,ORD-000719,2024-06-27,2024,2,June,Customer 015,West,Enterprise,SKU-0024,Product 24,Office,119.44,3,179.97,0.1,485.92,127.6
1864,ORD-000719,2024-06-27,2024,2,June,Customer 015,West,Enterprise,SKU-0008,Product 8,Office,105.11,3,142.51,0.0,427.53,112.2
1865,ORD-000719,2024-06-27,2024,2,June,Customer 015,West,Enterprise,SKU-0027,Product 27,Electronics,12.36,5,26.03,0.0,130.15,68.35
1866,ORD-000720,2025-11-24,2025,4,November,Customer 009,Central,SMB,SKU-0021,Product 21,Accessories,35.48,2,53.41,0.0,106.82,35.86
1867,ORD-000720,2025-11-24,2025,4,November,Customer 009,Central,SMB,SKU-0010,Product 10,Furniture,22.58,8,31.66,0.0,253.28,72.64
1868,ORD-000720,2025-11-24,2025,4,November,Customer 009,Central,SMB,SKU-0022,Product 22,Furniture,115.9,3,247.82,0.1,669.11,321.41
1869,ORD-000720,2025-11-24,2025,4,November,Customer 009,Central,SMB,SKU-0029,Product 29,Electronics,72.67,7,150.59,0.0,1054.13,545.44
1870,ORD-000721,2024-05-01,2024,2,May,Customer 010,West,Consumer,SKU-0026,Product 26,Furniture,18.92,4,25.57,0.05,97.17,21.49
1871,ORD-000721,2024-05-01,2024,2,May,Customer 010,West,Consumer,SKU-0023,Product 23,Accessories,86.99,6,129.08,0.05,735.76,213.82
1872,ORD-000722,2025-10-13,2025,4,October,Customer 016,East,Consumer,SKU-0025,Product 25,Accessories,55.38,10,97.84,0.1,880.56,326.76
1873,ORD-000723,2024-10-28,2024,4,October,Customer 010,West,Consumer,SKU-0008,Product 8,Office,105.11,1,190.35,0.0,190.35,85.24
1874,ORD-000723,2024-10-28,2024,4,October,Customer 010,West,Consumer,SKU-0028,Product 28,Furniture,72.66,3,148.52,0.1,401.0,183.02
1875,ORD-000723,2024-10-28,2024,4,October,Customer 010,West,Consumer,SKU-0029,Product 29,Electronics,72.67,8,99.54,0.0,796.32,214.96
1876,ORD-000724,2025-04-26,2025,2,April,Customer 043,West,SMB,SKU-0006,Product 6,Furniture,116.77,9,181.87,0.15,1391.31,340.38
1877,ORD-000725,2025-06-05,2025,2,June,Customer 024,North,SMB,SKU-0017,Product 17,Accessories,14.85,8,19.87,0.15,135.12,16.32
1878,ORD-000725,2025-06-05,2025,2,June,Customer 024,North,SMB,SKU-0012,Product 12,Accessories,73.88,9,138.84,0.15,1062.13,397.21
1879,ORD-000725,2025-06-05,2025,2,June,Customer 024,North,SMB,SKU-0016,Product 16,Electronics,105.97,8,151.72,0.05,1153.07,305.31
1880,ORD-000725,2025-06-05,2025,2,June,Customer 024,North,SMB,SKU-0021,Product 21,Accessories,35.48,10,65.01,0.0,650.1,295.3
1881,ORD-000726,2024-08-12,2024,3,August,Customer 013,South,Enterprise,SKU-0028,Product 28,Furniture,72.66,4,113.76,0.0,455.04,164.4
1882,ORD-000726,2024-08-12,2024,3,August,Customer 013,South,Enterprise,SKU-0014,Product 14,Office,106.05,7,185.58,0.0,1299.06,556.71
1883,ORD-000726,2024-08-12,2024,3,August,Customer 013,South,Enterprise,SKU-0009,Product 9,Furniture,101.79,9,126.12,0.0,1135.08,218.97
